Site,DateTime,Water_Pres_psi,Water_Temp_F,Barom_Pres_psi,Air_Temp_F,Water_Level_ft,Water_Level_NoIce_ft,Filter_Ice,Notes
CRCC Upstream,11/6/2023 17:00,11.78,40.88,11.02,53.62,2.51,2.51,0,
CRCC Upstream,11/6/2023 18:00,11.77,40.70,11.01,52.93,2.48,2.48,0,
CRCC Upstream,11/6/2023 19:00,11.77,40.51,11.01,50.47,2.49,2.49,0,
CRCC Upstream,11/6/2023 20:00,11.77,40.32,11.02,46.73,2.47,2.47,0,
CRCC Upstream,11/6/2023 21:00,11.77,39.95,11.02,47.09,2.45,2.45,0,
CRCC Upstream,11/6/2023 22:00,11.77,39.76,11.02,42.92,2.45,2.45,0,
CRCC Upstream,11/6/2023 23:00,11.77,39.57,11.02,40.88,2.45,2.45,0,
CRCC Upstream,11/7/2023 0:00,11.76,39.20,11.01,38.82,2.45,2.45,0,
CRCC Upstream,11/7/2023 1:00,11.75,38.63,11.01,34.59,2.44,2.44,0,
CRCC Upstream,11/7/2023 2:00,11.75,38.06,11.01,32.42,2.45,2.45,0,
CRCC Upstream,11/7/2023 3:00,11.75,37.49,11.01,31.82,2.44,2.44,0,
CRCC Upstream,11/7/2023 4:00,11.75,37.11,11.01,31.42,2.43,2.43,0,
CRCC Upstream,11/7/2023 5:00,11.74,36.72,11.01,32.42,2.42,2.42,0,
CRCC Upstream,11/7/2023 6:00,11.74,36.53,11.01,30.20,2.42,2.42,0,
CRCC Upstream,11/7/2023 7:00,11.74,36.15,11.00,32.22,2.43,2.43,0,
CRCC Upstream,11/7/2023 8:00,11.74,36.15,11.01,35.37,2.42,2.42,0,
CRCC Upstream,11/7/2023 9:00,11.74,36.34,11.01,52.23,2.42,2.42,0,
CRCC Upstream,11/7/2023 10:00,11.74,36.91,11.00,51.52,2.43,2.43,0,
CRCC Upstream,11/7/2023 11:00,11.74,39.01,11.00,59.68,2.45,2.45,0,
CRCC Upstream,11/7/2023 12:00,11.75,41.63,10.99,61.23,2.48,2.48,0,
CRCC Upstream,11/7/2023 13:00,11.78,43.65,10.98,60.88,2.58,2.58,0,
CRCC Upstream,11/7/2023 14:00,11.77,44.74,10.97,62.08,2.58,2.58,0,
CRCC Upstream,11/7/2023 15:00,11.77,45.47,10.97,64.31,2.60,2.60,0,
CRCC Upstream,11/7/2023 16:00,11.77,45.10,10.97,60.02,2.59,2.59,0,
CRCC Upstream,11/7/2023 17:00,11.77,44.56,10.97,58.48,2.58,2.58,0,
CRCC Upstream,11/7/2023 18:00,11.78,44.20,10.98,53.10,2.59,2.59,0,
CRCC Upstream,11/7/2023 19:00,11.79,43.65,10.98,49.94,2.60,2.60,0,
CRCC Upstream,11/7/2023 20:00,11.79,43.47,10.98,49.40,2.60,2.60,0,
CRCC Upstream,11/7/2023 21:00,11.77,43.28,10.98,48.16,2.54,2.54,0,
CRCC Upstream,11/7/2023 22:00,11.76,42.92,10.98,45.29,2.53,2.53,0,
CRCC Upstream,11/7/2023 23:00,11.78,42.73,10.99,40.51,2.57,2.57,0,
CRCC Upstream,11/8/2023 0:00,11.79,42.55,10.99,38.25,2.58,2.58,0,
CRCC Upstream,11/8/2023 1:00,11.80,42.36,10.99,36.53,2.59,2.59,0,
CRCC Upstream,11/8/2023 2:00,11.80,41.99,11.00,35.95,2.59,2.59,0,
CRCC Upstream,11/8/2023 3:00,11.80,41.63,11.00,35.18,2.57,2.57,0,
CRCC Upstream,11/8/2023 4:00,11.81,41.07,11.01,32.62,2.56,2.56,0,
CRCC Upstream,11/8/2023 5:00,11.81,40.70,11.02,30.81,2.57,2.57,0,
CRCC Upstream,11/8/2023 6:00,11.82,39.95,11.03,30.20,2.56,2.56,0,
CRCC Upstream,11/8/2023 7:00,11.84,39.57,11.04,28.97,2.57,2.57,0,
CRCC Upstream,11/8/2023 8:00,11.82,39.01,11.05,29.17,2.53,2.53,0,
CRCC Upstream,11/8/2023 9:00,11.83,38.82,11.06,31.62,2.51,2.51,0,
CRCC Upstream,11/8/2023 10:00,11.84,39.20,11.07,32.02,2.52,2.52,0,
CRCC Upstream,11/8/2023 11:00,11.85,39.57,11.08,33.61,2.51,2.51,0,
CRCC Upstream,11/8/2023 12:00,11.86,40.51,11.08,35.56,2.52,2.52,0,
CRCC Upstream,11/8/2023 13:00,11.85,40.51,11.09,32.02,2.50,2.50,0,
CRCC Upstream,11/8/2023 14:00,11.85,40.51,11.09,33.01,2.50,2.50,0,
CRCC Upstream,11/8/2023 15:00,11.84,40.32,11.09,33.81,2.48,2.48,0,
CRCC Upstream,11/8/2023 16:00,11.84,39.76,11.10,30.61,2.46,2.46,0,
CRCC Upstream,11/8/2023 17:00,11.84,39.38,11.10,31.01,2.44,2.44,0,
CRCC Upstream,11/8/2023 18:00,11.84,39.20,11.11,28.76,2.43,2.43,0,
CRCC Upstream,11/8/2023 19:00,11.84,38.63,11.11,27.09,2.42,2.42,0,
CRCC Upstream,11/8/2023 20:00,11.85,38.25,11.12,25.82,2.42,2.42,0,
CRCC Upstream,11/8/2023 21:00,11.86,37.87,11.12,22.11,2.42,2.42,0,
CRCC Upstream,11/8/2023 22:00,11.86,37.30,11.13,22.11,2.42,2.42,0,
CRCC Upstream,11/8/2023 23:00,11.87,36.91,11.14,20.53,2.42,2.42,0,
CRCC Upstream,11/9/2023 0:00,11.86,36.34,11.14,20.07,2.41,2.41,0,
CRCC Upstream,11/9/2023 1:00,11.86,35.95,11.14,19.15,2.40,2.40,0,
CRCC Upstream,11/9/2023 2:00,11.86,35.56,11.14,19.61,2.41,2.41,0,
CRCC Upstream,11/9/2023 3:00,11.86,35.37,11.14,20.30,2.40,2.40,0,
CRCC Upstream,11/9/2023 4:00,11.86,35.18,11.14,20.98,2.39,2.39,0,
CRCC Upstream,11/9/2023 5:00,11.86,34.59,11.14,16.08,2.40,2.40,0,
CRCC Upstream,11/9/2023 6:00,11.86,34.00,11.14,13.62,2.38,2.38,0,
CRCC Upstream,11/9/2023 7:00,11.85,33.61,11.15,12.86,2.34,2.34,0,
CRCC Upstream,11/9/2023 8:00,11.84,33.41,11.16,12.35,2.32,2.32,0,
CRCC Upstream,11/9/2023 9:00,11.85,33.41,11.16,26.67,2.34,2.34,0,
CRCC Upstream,11/9/2023 10:00,11.87,33.61,11.16,25.39,2.36,2.36,0,
CRCC Upstream,11/9/2023 11:00,11.87,34.39,11.16,29.38,2.38,2.38,0,
CRCC Upstream,11/9/2023 12:00,11.87,35.95,11.15,32.82,2.39,2.39,0,
CRCC Upstream,11/9/2023 13:00,11.85,37.68,11.14,37.30,2.38,2.38,0,
CRCC Upstream,11/9/2023 14:00,11.84,39.38,11.13,39.20,2.39,2.39,0,
CRCC Upstream,11/9/2023 15:00,11.83,40.32,11.12,56.06,2.38,2.38,0,
CRCC Upstream,11/9/2023 16:00,11.83,40.70,11.12,60.37,2.38,2.38,0,
CRCC Upstream,11/9/2023 17:00,11.83,40.32,11.12,39.76,2.38,2.38,0,
CRCC Upstream,11/9/2023 18:00,11.82,39.57,11.12,28.56,2.36,2.36,0,
CRCC Upstream,11/9/2023 19:00,11.83,38.82,11.13,22.33,2.35,2.35,0,
CRCC Upstream,11/9/2023 20:00,11.83,37.87,11.14,20.07,2.34,2.34,0,
CRCC Upstream,11/9/2023 21:00,11.84,37.11,11.14,17.75,2.36,2.36,0,
CRCC Upstream,11/9/2023 22:00,11.84,36.53,11.14,15.83,2.36,2.36,0,
CRCC Upstream,11/9/2023 23:00,11.86,35.95,11.15,14.36,2.38,2.38,0,
CRCC Upstream,11/10/2023 0:00,11.86,35.37,11.15,13.37,2.39,2.39,0,
CRCC Upstream,11/10/2023 1:00,11.85,34.79,11.15,12.10,2.36,2.36,0,
CRCC Upstream,11/10/2023 2:00,11.84,34.00,11.15,11.58,2.34,2.34,0,
CRCC Upstream,11/10/2023 3:00,11.83,33.41,11.15,10.54,2.31,2.31,0,
CRCC Upstream,11/10/2023 4:00,11.83,33.21,11.15,9.48,2.32,2.32,0,
CRCC Upstream,11/10/2023 5:00,11.83,32.82,11.15,8.41,2.30,2.30,0,
CRCC Upstream,11/10/2023 6:00,11.82,32.62,11.15,8.14,2.30,2.30,0,
CRCC Upstream,11/10/2023 7:00,11.82,32.42,11.15,7.59,2.29,2.29,0,
CRCC Upstream,11/10/2023 8:00,11.81,32.22,11.15,8.68,2.26,2.26,1,
CRCC Upstream,11/10/2023 9:00,11.81,32.42,11.15,13.62,2.25,2.25,0,
CRCC Upstream,11/10/2023 10:00,11.81,32.82,11.15,18.45,2.27,2.27,0,
CRCC Upstream,11/10/2023 11:00,11.82,33.41,11.14,21.88,2.30,2.30,0,
CRCC Upstream,11/10/2023 12:00,11.81,34.39,11.13,28.14,2.31,2.31,0,
CRCC Upstream,11/10/2023 13:00,11.79,36.34,11.11,36.53,2.32,2.32,0,
CRCC Upstream,11/10/2023 14:00,11.78,37.87,11.10,43.47,2.31,2.31,0,
CRCC Upstream,11/10/2023 15:00,11.77,39.01,11.08,64.83,2.33,2.33,0,
CRCC Upstream,11/10/2023 16:00,11.77,39.20,11.07,61.23,2.33,2.33,0,
CRCC Upstream,11/10/2023 17:00,11.77,38.63,11.08,61.40,2.32,2.32,0,
CRCC Upstream,11/10/2023 18:00,11.77,38.06,11.08,33.41,2.33,2.33,0,
CRCC Upstream,11/10/2023 19:00,11.77,37.68,11.09,25.82,2.29,2.29,0,
CRCC Upstream,11/10/2023 20:00,11.79,36.91,11.10,21.88,2.32,2.32,0,
CRCC Upstream,11/10/2023 21:00,11.79,36.15,11.11,18.92,2.31,2.31,0,
CRCC Upstream,11/10/2023 22:00,11.79,35.37,11.11,17.75,2.30,2.30,0,
CRCC Upstream,11/10/2023 23:00,11.79,34.79,11.12,15.59,2.27,2.27,0,
CRCC Upstream,11/11/2023 0:00,11.77,34.39,11.12,14.61,2.24,2.24,0,
CRCC Upstream,11/11/2023 1:00,11.77,34.00,11.12,13.37,2.21,2.21,0,
CRCC Upstream,11/11/2023 2:00,11.78,33.61,11.13,11.84,2.23,2.23,0,
CRCC Upstream,11/11/2023 3:00,11.78,33.41,11.13,11.06,2.22,2.22,0,
CRCC Upstream,11/11/2023 4:00,11.78,33.01,11.14,10.54,2.22,2.22,0,
CRCC Upstream,11/11/2023 5:00,11.78,32.62,11.14,9.22,2.22,2.22,0,
CRCC Upstream,11/11/2023 6:00,11.78,32.42,11.14,8.68,2.22,2.22,0,
CRCC Upstream,11/11/2023 7:00,11.78,32.02,11.14,7.86,2.21,2.21,1,
CRCC Upstream,11/11/2023 8:00,11.79,32.02,11.16,6.76,2.20,2.20,1,
CRCC Upstream,11/11/2023 9:00,11.80,31.82,11.15,26.46,2.23,2.23,1,
CRCC Upstream,11/11/2023 10:00,11.80,32.02,11.15,21.43,2.24,2.24,1,
CRCC Upstream,11/11/2023 11:00,11.82,32.82,11.14,27.72,2.30,2.30,0,
CRCC Upstream,11/11/2023 12:00,11.83,33.81,11.14,35.37,2.34,2.34,0,
CRCC Upstream,11/11/2023 13:00,11.82,35.18,11.13,42.73,2.33,2.33,0,
CRCC Upstream,11/11/2023 14:00,11.82,36.53,11.12,45.65,2.34,2.34,0,
CRCC Upstream,11/11/2023 15:00,11.80,37.87,11.10,67.74,2.37,2.37,0,
CRCC Upstream,11/11/2023 16:00,11.81,38.25,11.09,61.05,2.39,2.39,0,
CRCC Upstream,11/11/2023 17:00,11.82,37.87,11.09,57.44,2.41,2.41,0,
CRCC Upstream,11/11/2023 18:00,11.82,37.11,11.10,40.88,2.40,2.40,0,
CRCC Upstream,11/11/2023 19:00,11.83,36.53,11.11,37.87,2.40,2.40,0,
CRCC Upstream,11/11/2023 20:00,11.85,35.76,11.12,34.98,2.42,2.42,0,
CRCC Upstream,11/11/2023 21:00,11.85,35.18,11.14,27.93,2.38,2.38,0,
CRCC Upstream,11/11/2023 22:00,11.84,34.59,11.14,23.88,2.35,2.35,0,
CRCC Upstream,11/11/2023 23:00,11.84,34.20,11.15,20.30,2.32,2.32,0,
CRCC Upstream,11/12/2023 0:00,11.84,34.00,11.16,17.51,2.31,2.31,0,
CRCC Upstream,11/12/2023 1:00,11.85,33.61,11.17,16.56,2.31,2.31,0,
CRCC Upstream,11/12/2023 2:00,11.86,33.41,11.18,14.61,2.30,2.30,0,
CRCC Upstream,11/12/2023 3:00,11.86,33.21,11.18,14.11,2.30,2.30,0,
CRCC Upstream,11/12/2023 4:00,11.87,33.01,11.19,14.11,2.31,2.31,0,
CRCC Upstream,11/12/2023 5:00,11.88,32.82,11.19,13.11,2.32,2.32,0,
CRCC Upstream,11/12/2023 6:00,11.89,32.82,11.20,12.61,2.34,2.34,0,
CRCC Upstream,11/12/2023 7:00,11.93,32.62,11.21,11.58,2.39,2.39,0,
CRCC Upstream,11/12/2023 8:00,11.95,32.42,11.22,11.06,2.41,2.41,0,
CRCC Upstream,11/12/2023 9:00,11.95,32.42,11.22,29.79,2.42,2.42,0,
CRCC Upstream,11/12/2023 10:00,11.93,32.62,11.22,25.82,2.36,2.36,0,
CRCC Upstream,11/12/2023 11:00,11.93,33.21,11.22,32.42,2.36,2.36,0,
CRCC Upstream,11/12/2023 12:00,11.92,34.20,11.21,39.76,2.38,2.38,0,
CRCC Upstream,11/12/2023 13:00,11.91,35.76,11.19,46.91,2.39,2.39,0,
CRCC Upstream,11/12/2023 14:00,11.89,37.49,11.17,53.80,2.39,2.39,0,
CRCC Upstream,11/12/2023 15:00,11.89,38.82,11.17,80.21,2.39,2.39,0,
CRCC Upstream,11/12/2023 16:00,11.89,39.01,11.17,83.22,2.41,2.41,0,
CRCC Upstream,11/12/2023 17:00,11.89,39.01,11.16,68.76,2.42,2.42,0,
CRCC Upstream,11/12/2023 18:00,11.88,38.44,11.17,38.06,2.38,2.38,0,
CRCC Upstream,11/12/2023 19:00,11.88,37.87,11.18,27.93,2.35,2.35,0,
CRCC Upstream,11/12/2023 20:00,11.92,36.72,11.19,23.66,2.42,2.42,0,
CRCC Upstream,11/12/2023 21:00,11.91,35.95,11.20,20.76,2.39,2.39,0,
CRCC Upstream,11/12/2023 22:00,11.91,35.18,11.21,18.69,2.37,2.37,0,
CRCC Upstream,11/12/2023 23:00,11.91,34.59,11.21,17.51,2.36,2.36,0,
CRCC Upstream,11/13/2023 0:00,11.90,34.39,11.21,16.08,2.32,2.32,0,
CRCC Upstream,11/13/2023 1:00,11.90,34.00,11.21,15.10,2.32,2.32,0,
CRCC Upstream,11/13/2023 2:00,11.89,33.81,11.21,13.87,2.31,2.31,0,
CRCC Upstream,11/13/2023 3:00,11.88,33.61,11.21,14.11,2.28,2.28,0,
CRCC Upstream,11/13/2023 4:00,11.89,33.41,11.21,13.11,2.32,2.32,0,
CRCC Upstream,11/13/2023 5:00,11.91,33.21,11.21,12.10,2.35,2.35,0,
CRCC Upstream,11/13/2023 6:00,11.91,33.01,11.21,11.06,2.34,2.34,0,
CRCC Upstream,11/13/2023 7:00,11.91,32.82,11.22,10.54,2.32,2.32,0,
CRCC Upstream,11/13/2023 8:00,11.91,32.62,11.22,10.80,2.31,2.31,0,
CRCC Upstream,11/13/2023 9:00,11.90,32.42,11.22,30.81,2.32,2.32,0,
CRCC Upstream,11/13/2023 10:00,11.90,32.62,11.21,25.17,2.32,2.32,0,
CRCC Upstream,11/13/2023 11:00,11.91,33.21,11.21,32.22,2.35,2.35,0,
CRCC Upstream,11/13/2023 12:00,11.91,34.39,11.19,41.44,2.39,2.39,0,
CRCC Upstream,11/13/2023 13:00,11.88,35.76,11.17,49.23,2.38,2.38,0,
CRCC Upstream,11/13/2023 14:00,11.86,37.49,11.15,56.06,2.37,2.37,0,
CRCC Upstream,11/13/2023 15:00,11.85,38.63,11.14,77.92,2.39,2.39,0,
CRCC Upstream,11/13/2023 16:00,11.86,38.82,11.13,81.98,2.42,2.42,0,
CRCC Upstream,11/13/2023 17:00,11.85,38.63,11.12,71.00,2.43,2.43,0,
CRCC Upstream,11/13/2023 18:00,11.83,38.44,11.12,43.28,2.39,2.39,0,
CRCC Upstream,11/13/2023 19:00,11.84,37.87,11.13,32.42,2.37,2.37,0,
CRCC Upstream,11/13/2023 20:00,11.87,36.72,11.13,26.46,2.43,2.43,0,
CRCC Upstream,11/13/2023 21:00,11.86,36.15,11.14,24.09,2.40,2.40,0,
CRCC Upstream,11/13/2023 22:00,11.86,35.56,11.14,21.43,2.39,2.39,0,
CRCC Upstream,11/13/2023 23:00,11.87,34.98,11.15,19.61,2.38,2.38,0,
CRCC Upstream,11/14/2023 0:00,11.86,34.59,11.15,18.45,2.36,2.36,0,
CRCC Upstream,11/14/2023 1:00,11.86,34.20,11.15,17.75,2.36,2.36,0,
CRCC Upstream,11/14/2023 2:00,11.85,34.00,11.16,15.83,2.34,2.34,0,
CRCC Upstream,11/14/2023 3:00,11.84,33.81,11.16,14.36,2.31,2.31,0,
CRCC Upstream,11/14/2023 4:00,11.84,33.61,11.16,13.11,2.31,2.31,0,
CRCC Upstream,11/14/2023 5:00,11.83,33.41,11.16,13.37,2.29,2.29,0,
CRCC Upstream,11/14/2023 6:00,11.83,33.21,11.16,12.61,2.27,2.27,0,
CRCC Upstream,11/14/2023 7:00,11.82,32.82,11.16,12.10,2.25,2.25,0,
CRCC Upstream,11/14/2023 8:00,11.82,32.62,11.17,11.32,2.24,2.24,0,
CRCC Upstream,11/14/2023 9:00,11.82,32.42,11.17,21.21,2.23,2.23,0,
CRCC Upstream,11/14/2023 10:00,11.82,32.82,11.16,24.53,2.24,2.24,0,
CRCC Upstream,11/14/2023 11:00,11.84,33.41,11.16,32.62,2.32,2.32,0,
CRCC Upstream,11/14/2023 12:00,11.84,34.39,11.14,42.73,2.35,2.35,0,
CRCC Upstream,11/14/2023 13:00,11.85,35.56,11.13,53.27,2.42,2.42,0,
CRCC Upstream,11/14/2023 14:00,11.83,37.68,11.11,56.23,2.39,2.39,0,
CRCC Upstream,11/14/2023 15:00,11.83,38.82,11.11,66.37,2.41,2.41,0,
CRCC Upstream,11/14/2023 16:00,11.84,39.01,11.11,69.11,2.42,2.42,0,
CRCC Upstream,11/14/2023 17:00,11.83,38.82,11.11,60.71,2.40,2.40,0,
CRCC Upstream,11/14/2023 18:00,11.82,38.63,11.11,47.80,2.37,2.37,0,
CRCC Upstream,11/14/2023 19:00,11.82,38.06,11.11,41.44,2.36,2.36,0,
CRCC Upstream,11/14/2023 20:00,11.86,37.11,11.12,32.02,2.43,2.43,0,
CRCC Upstream,11/14/2023 21:00,11.86,36.34,11.14,26.88,2.40,2.40,0,
CRCC Upstream,11/14/2023 22:00,11.87,35.76,11.15,23.66,2.39,2.39,0,
CRCC Upstream,11/14/2023 23:00,11.88,34.98,11.16,20.98,2.40,2.40,0,
CRCC Upstream,11/15/2023 0:00,11.94,34.98,11.16,19.15,2.52,2.52,0,
CRCC Upstream,11/15/2023 1:00,11.94,34.79,11.16,17.51,2.52,2.52,0,
CRCC Upstream,11/15/2023 2:00,11.94,34.59,11.17,16.32,2.53,2.53,0,
CRCC Upstream,11/15/2023 3:00,11.92,34.39,11.17,16.08,2.47,2.47,0,
CRCC Upstream,11/15/2023 4:00,11.91,34.20,11.17,15.10,2.42,2.42,0,
CRCC Upstream,11/15/2023 5:00,11.92,34.00,11.18,14.11,2.44,2.44,0,
CRCC Upstream,11/15/2023 6:00,11.93,33.81,11.18,14.36,2.47,2.47,0,
CRCC Upstream,11/15/2023 7:00,11.93,33.41,11.18,13.62,2.47,2.47,0,
CRCC Upstream,11/15/2023 8:00,11.90,33.21,11.18,12.35,2.38,2.38,0,
CRCC Upstream,11/15/2023 9:00,11.89,33.01,11.18,23.88,2.35,2.35,0,
CRCC Upstream,11/15/2023 10:00,11.88,33.21,11.18,25.39,2.35,2.35,0,
CRCC Upstream,11/15/2023 11:00,11.88,33.61,11.17,32.02,2.38,2.38,0,
CRCC Upstream,11/15/2023 12:00,11.87,34.59,11.16,41.25,2.39,2.39,0,
CRCC Upstream,11/15/2023 13:00,11.85,35.95,11.14,49.40,2.38,2.38,0,
CRCC Upstream,11/15/2023 14:00,11.84,37.68,11.12,55.54,2.40,2.40,0,
CRCC Upstream,11/15/2023 15:00,11.82,38.82,11.10,69.45,2.39,2.39,0,
CRCC Upstream,11/15/2023 16:00,11.83,38.63,11.10,61.40,2.43,2.43,0,
CRCC Upstream,11/15/2023 17:00,11.83,38.44,11.10,53.62,2.43,2.43,0,
CRCC Upstream,11/15/2023 18:00,11.82,38.25,11.10,39.01,2.40,2.40,0,
CRCC Upstream,11/15/2023 19:00,11.83,37.49,11.11,29.59,2.39,2.39,0,
CRCC Upstream,11/15/2023 20:00,11.84,36.53,11.11,25.61,2.42,2.42,0,
CRCC Upstream,11/15/2023 21:00,11.82,35.95,11.11,23.44,2.39,2.39,0,
CRCC Upstream,11/15/2023 22:00,11.82,35.37,11.10,21.66,2.39,2.39,0,
CRCC Upstream,11/15/2023 23:00,11.88,34.98,11.11,19.84,2.51,2.51,0,
CRCC Upstream,11/16/2023 0:00,11.89,34.98,11.11,19.84,2.53,2.53,0,
CRCC Upstream,11/16/2023 1:00,11.89,34.98,11.11,19.84,2.53,2.53,0,
CRCC Upstream,11/16/2023 2:00,11.88,34.98,11.11,20.07,2.52,2.52,0,
CRCC Upstream,11/16/2023 3:00,11.87,34.98,11.10,19.84,2.52,2.52,0,
CRCC Upstream,11/16/2023 4:00,11.86,34.79,11.10,19.61,2.50,2.50,0,
CRCC Upstream,11/16/2023 5:00,11.83,34.59,11.09,18.92,2.44,2.44,0,
CRCC Upstream,11/16/2023 6:00,11.79,34.20,11.08,18.69,2.37,2.37,0,
CRCC Upstream,11/16/2023 7:00,11.76,34.00,11.07,19.38,2.33,2.33,0,
CRCC Upstream,11/16/2023 8:00,11.74,33.81,11.06,20.30,2.30,2.30,0,
CRCC Upstream,11/16/2023 9:00,11.75,33.81,11.07,23.66,2.29,2.29,0,
CRCC Upstream,11/16/2023 10:00,11.77,33.21,11.09,26.25,2.32,2.32,0,
CRCC Upstream,11/16/2023 11:00,11.78,33.21,11.08,34.98,2.36,2.36,0,
CRCC Upstream,11/16/2023 12:00,11.78,34.00,11.07,40.51,2.37,2.37,0,
CRCC Upstream,11/16/2023 13:00,11.78,34.79,11.06,43.65,2.39,2.39,0,
CRCC Upstream,11/16/2023 14:00,11.77,35.18,11.05,40.70,2.41,2.41,0,
CRCC Upstream,11/16/2023 15:00,11.77,35.95,11.06,42.55,2.39,2.39,0,
CRCC Upstream,11/16/2023 16:00,11.78,36.34,11.06,50.29,2.39,2.39,0,
CRCC Upstream,11/16/2023 17:00,11.79,36.72,11.05,46.55,2.44,2.44,0,
CRCC Upstream,11/16/2023 18:00,11.81,36.72,11.06,42.92,2.46,2.46,0,
CRCC Upstream,11/16/2023 19:00,11.85,36.53,11.08,36.72,2.52,2.52,0,
CRCC Upstream,11/16/2023 20:00,11.86,36.34,11.08,36.15,2.52,2.52,0,
CRCC Upstream,11/16/2023 21:00,11.85,36.34,11.09,36.34,2.49,2.49,0,
CRCC Upstream,11/16/2023 22:00,11.87,36.15,11.09,35.95,2.54,2.54,0,
CRCC Upstream,11/16/2023 23:00,11.88,36.15,11.09,35.37,2.55,2.55,0,
CRCC Upstream,11/17/2023 0:00,11.88,36.15,11.09,34.39,2.55,2.55,0,
CRCC Upstream,11/17/2023 1:00,11.88,36.15,11.09,33.61,2.55,2.55,0,
CRCC Upstream,11/17/2023 2:00,11.87,36.15,11.10,33.61,2.53,2.53,0,
CRCC Upstream,11/17/2023 3:00,11.86,36.15,11.09,32.62,2.51,2.51,0,
CRCC Upstream,11/17/2023 4:00,11.86,36.34,11.10,32.22,2.50,2.50,0,
CRCC Upstream,11/17/2023 5:00,11.85,36.15,11.10,31.42,2.47,2.47,0,
CRCC Upstream,11/17/2023 6:00,11.86,35.95,11.11,29.79,2.47,2.47,0,
CRCC Upstream,11/17/2023 7:00,11.86,35.76,11.11,29.38,2.46,2.46,0,
CRCC Upstream,11/17/2023 8:00,11.86,35.76,11.12,28.97,2.45,2.45,0,
CRCC Upstream,11/17/2023 9:00,11.87,35.56,11.13,31.01,2.44,2.44,0,
CRCC Upstream,11/17/2023 10:00,11.86,35.95,11.13,33.81,2.42,2.42,0,
CRCC Upstream,11/17/2023 11:00,11.87,36.53,11.13,37.87,2.43,2.43,0,
CRCC Upstream,11/17/2023 12:00,11.87,37.49,11.13,43.47,2.43,2.43,0,
CRCC Upstream,11/17/2023 13:00,11.86,39.20,11.12,50.29,2.44,2.44,0,
CRCC Upstream,11/17/2023 14:00,11.86,40.70,11.11,53.62,2.45,2.45,0,
CRCC Upstream,11/17/2023 15:00,11.85,41.99,11.11,69.28,2.45,2.45,0,
CRCC Upstream,11/17/2023 16:00,11.86,42.73,11.10,60.88,2.47,2.47,0,
CRCC Upstream,11/17/2023 17:00,11.87,42.18,11.11,51.17,2.49,2.49,0,
CRCC Upstream,11/17/2023 18:00,11.86,41.81,11.11,40.32,2.46,2.46,0,
CRCC Upstream,11/17/2023 19:00,11.86,40.88,11.12,32.42,2.45,2.45,0,
CRCC Upstream,11/17/2023 20:00,11.87,39.95,11.12,28.76,2.45,2.45,0,
CRCC Upstream,11/17/2023 21:00,11.87,39.20,11.13,26.67,2.45,2.45,0,
CRCC Upstream,11/17/2023 22:00,11.86,38.63,11.12,25.39,2.44,2.44,0,
CRCC Upstream,11/17/2023 23:00,11.86,38.06,11.13,23.88,2.44,2.44,0,
CRCC Upstream,11/18/2023 0:00,11.87,37.49,11.13,22.78,2.44,2.44,0,
CRCC Upstream,11/18/2023 1:00,11.86,36.91,11.13,21.66,2.43,2.43,0,
CRCC Upstream,11/18/2023 2:00,11.86,36.34,11.12,20.98,2.43,2.43,0,
CRCC Upstream,11/18/2023 3:00,11.86,35.76,11.13,19.84,2.41,2.41,0,
CRCC Upstream,11/18/2023 4:00,11.85,35.37,11.13,18.92,2.41,2.41,0,
CRCC Upstream,11/18/2023 5:00,11.85,34.98,11.13,18.22,2.40,2.40,0,
CRCC Upstream,11/18/2023 6:00,11.85,34.59,11.13,17.27,2.40,2.40,0,
CRCC Upstream,11/18/2023 7:00,11.84,34.20,11.12,16.80,2.39,2.39,0,
CRCC Upstream,11/18/2023 8:00,11.84,34.20,11.12,19.84,2.40,2.40,0,
CRCC Upstream,11/18/2023 9:00,11.85,34.00,11.12,22.55,2.42,2.42,0,
CRCC Upstream,11/18/2023 10:00,11.86,34.20,11.12,25.39,2.45,2.45,0,
CRCC Upstream,11/18/2023 11:00,11.86,34.79,11.11,29.17,2.48,2.48,0,
CRCC Upstream,11/18/2023 12:00,11.83,35.95,11.08,34.98,2.45,2.45,0,
CRCC Upstream,11/18/2023 13:00,11.83,37.30,11.07,42.36,2.49,2.49,0,
CRCC Upstream,11/18/2023 14:00,11.80,38.06,11.05,47.27,2.46,2.46,0,
CRCC Upstream,11/18/2023 15:00,11.78,38.82,11.02,60.71,2.49,2.49,0,
CRCC Upstream,11/18/2023 16:00,11.77,39.20,11.02,51.70,2.45,2.45,0,
CRCC Upstream,11/18/2023 17:00,11.75,39.20,11.01,46.91,2.42,2.42,0,
CRCC Upstream,11/18/2023 18:00,11.73,39.01,11.02,40.32,2.38,2.38,0,
CRCC Upstream,11/18/2023 19:00,11.75,38.82,11.03,39.95,2.39,2.39,0,
CRCC Upstream,11/18/2023 20:00,11.75,38.44,11.03,35.95,2.38,2.38,0,
CRCC Upstream,11/18/2023 21:00,11.74,38.25,11.03,34.00,2.38,2.38,0,
CRCC Upstream,11/18/2023 22:00,11.76,38.06,11.03,32.62,2.42,2.42,0,
CRCC Upstream,11/18/2023 23:00,11.78,37.87,11.03,30.61,2.48,2.48,0,
CRCC Upstream,11/19/2023 0:00,11.79,37.87,11.02,31.42,2.51,2.51,0,
